id,Decision,Host_response_time,Host_is_superhost,Host_has_profile_pic,Host_identity_verified,Neighbourhood,Property_type,Room_type,Accommodates,Bathrooms_text,Bedrooms,Beds,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month
5764,1,within an hour,t,t,f,28801,Entire rental unit,Entire home/apt,12,2 baths,4,6,4,5,0,0,$652.00 ,15,4.93,f,August
5765,1,within a few hours,t,t,f,28806,Entire house,Entire home/apt,6,2 baths,2,2,5,5,1,1,$144.00 ,59,4.98,f,July
5766,1,within an hour,f,t,f,28732,Camper/RV,Entire home/apt,5,1 bath,1,4,5,5,0,1,$81.00 ,15,5,t,June
5767,0,,t,t,t,28704,Entire house,Entire home/apt,6,1 bath,3,3,5,5,1,1,$87.00 ,81,4.86,f,June
5768,1,within an hour,t,t,t,28804,Entire rental unit,Entire home/apt,2,1 bath,1,1,5,5,0,1,$76.00 ,51,4.8,t,August
5769,1,within an hour,t,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$104.00 ,298,4.98,t,July
5770,1,within an hour,t,t,t,28805,Private room in residential home,Private room,2,1 private bath,1,1,5,3,1,1,$100.00 ,150,4.97,t,August
5771,0,within a few hours,t,t,t,28805,Private room in house,Private room,2,1 shared bath,,1,5,5,0,1,$54.00 ,31,4.87,f,June
5772,0,,f,t,f,28806,Entire bungalow,Entire home/apt,4,1 bath,2,3,4,0,0,1,$150.00 ,13,4.77,t,August
5773,1,within an hour,t,t,t,28806,Entire guesthouse,Entire home/apt,2,1 bath,1,1,5,5,1,1,$91.00 ,313,4.56,t,June
5774,0,within an hour,f,t,t,28805,Entire guest suite,Entire home/apt,2,1 bath,,0,5,4,1,1,$57.00 ,103,4.66,f,July
5775,0,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,7,2 baths,3,5,5,5,1,1,$266.00 ,134,5,t,September
5776,1,within a few hours,t,t,f,28805,Yurt,Entire home/apt,4,1 bath,,2,5,1,0,1,$124.00 ,182,4.73,f,June
5777,1,within an hour,f,t,t,28715,Private room in house,Private room,3,1 private bath,1,1,4,0,1,1,$68.00 ,5,5,t,June
5778,1,within an hour,t,t,f,28806,Entire house,Entire home/apt,7,1 bath,1,5,5,5,1,1,$179.00 ,69,4.88,t,July
5779,0,within a few hours,t,t,t,28704,Entire house,Entire home/apt,6,2 baths,2,3,5,5,1,1,$126.00 ,93,4.97,f,July
5780,1,,f,t,t,28806,Entire cabin,Entire home/apt,2,1 bath,1,1,5,5,1,1,$250.00 ,58,5,t,September
5781,0,within an hour,t,t,t,28801,Entire loft,Entire home/apt,4,2 baths,2,3,5,5,0,1,$329.00 ,1,5,t,July
5782,0,within an hour,t,t,f,28801,Entire bungalow,Entire home/apt,6,1 bath,2,2,5,5,1,1,$104.00 ,33,4.67,t,September
5783,1,within a few hours,f,t,t,28803,Entire guest suite,Entire home/apt,4,1 bath,2,2,4,1,1,1,$120.00 ,2,5,f,August
5784,0,within an hour,t,t,t,28804,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,4,0,1,$47.00 ,370,4.76,t,June
5785,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,4,1.5 baths,1,1,5,5,0,1,$239.00 ,20,5,f,August
5786,1,within an hour,f,t,f,28801,Room in boutique hotel,Private room,2,1 bath,1,1,5,3,1,1,$356.00 ,0,,t,July
5787,1,within an hour,f,t,t,28806,Bus,Entire home/apt,2,1 bath,1,2,2,1,0,1,$69.00 ,34,4.53,t,July
5788,1,within an hour,t,t,t,28801,Room in bed and breakfast,Hotel room,2,1 bath,1,1,4,3,1,1,$123.00 ,10,5,t,June
5789,1,within an hour,t,t,t,28704,Entire rental unit,Entire home/apt,4,1 bath,1,0,5,4,1,1,$76.00 ,125,4.93,t,August
5790,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,16,2.5 baths,5,8,5,5,1,1,$622.00 ,110,4.94,t,August
5791,0,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,2,1 bath,1,2,5,3,1,1,$165.00 ,95,4.83,t,September
5792,0,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$122.00 ,70,4.9,t,September
5793,1,within an hour,t,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,,1,5,4,0,1,$118.00 ,30,4.87,f,July
5794,1,within an hour,f,t,f,28803,Private room in bungalow,Private room,2,1 shared bath,1,3,5,5,0,1,$55.00 ,7,5,f,August
5795,1,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,13,3.5 baths,4,7,5,5,1,1,$571.00 ,46,4.8,f,September
5796,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,6,2 baths,3,5,5,5,1,1,$195.00 ,136,4.85,f,September
5797,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,1 bath,1,2,3,4,0,0,$281.00 ,61,4.92,t,July
5798,0,within a few hours,t,t,t,28806,Entire house,Entire home/apt,4,2 baths,2,3,5,3,1,1,$198.00 ,60,4.95,f,July
5799,0,within an hour,t,t,f,28804,Entire residential home,Entire home/apt,7,3.5 baths,3,3,5,5,1,1,$775.00 ,5,5,f,August
5800,1,within an hour,t,t,t,28805,Entire guesthouse,Entire home/apt,2,1 bath,1,1,4,1,0,1,$119.00 ,430,4.93,t,September
5801,0,,,,,28732,Entire guest suite,Entire home/apt,2,1 bath,,1,5,1,0,0,$263.00 ,0,,t,July
5802,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,5,1 bath,2,3,5,4,1,1,$73.00 ,196,4.8,f,August
5803,0,,t,t,t,28803,Entire apartment,Entire home/apt,4,1 bath,1,1,5,5,1,1,$141.00 ,121,4.98,t,July
5804,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,7,2 baths,3,3,5,5,1,1,$250.00 ,189,4.82,t,August
5805,0,within an hour,t,t,t,28704,Entire house,Entire home/apt,8,2 baths,4,5,5,5,1,1,$350.00 ,16,4.94,t,July
5806,1,within an hour,t,t,t,28704,Entire house,Entire home/apt,2,1 bath,1,1,4,5,1,1,$165.00 ,77,4.77,f,July
5807,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,2,1 bath,1,1,4,4,1,1,$101.00 ,133,4.81,f,August
5808,0,within an hour,t,t,f,28801,Entire rental unit,Entire home/apt,6,1 bath,1,3,5,5,0,1,$168.00 ,60,4.95,t,September
5809,0,,f,t,f,28801,Entire house,Entire home/apt,2,1 bath,1,1,4,0,1,0,$200.00 ,0,,f,July
5810,1,within an hour,t,t,f,28804,Entire cabin,Entire home/apt,8,2 baths,3,4,5,5,1,1,$300.00 ,35,4.91,f,June
5811,1,within an hour,t,t,t,28801,Private room in residential home,Private room,2,1 private bath,1,1,4,1,1,1,$97.00 ,864,4.88,t,August
5812,0,within a few hours,t,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,1,1,4,3,1,1,$70.00 ,25,4.96,f,August
5813,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,5,1.5 baths,2,2,5,5,0,1,$222.00 ,85,4.91,f,September
5814,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,6,2 baths,2,3,5,5,1,1,$481.00 ,14,4.93,t,August
5815,0,within an hour,t,t,t,28806,Private room in bungalow,Private room,2,1 private bath,1,1,5,4,1,1,$65.00 ,36,4.75,f,August
5816,0,within an hour,t,t,t,28801,Entire apartment,Entire home/apt,4,1 bath,1,1,5,4,0,1,$117.00 ,440,4.89,t,June
5817,1,within an hour,t,t,t,28805,Private room in house,Private room,2,1 private bath,1,1,5,3,1,1,$102.00 ,146,4.97,t,July
5818,1,within an hour,f,t,f,28801,Entire apartment,Entire home/apt,4,1 bath,1,1,2,4,0,0,$408.00 ,20,4.65,t,July
5819,1,within an hour,t,t,t,28806,Entire cottage,Entire home/apt,4,1 bath,2,2,5,5,1,1,$168.00 ,203,4.94,t,July
5820,1,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,5,1,1,$86.00 ,24,4.92,f,August
5821,1,within a few hours,f,t,t,28804,Entire house,Entire home/apt,6,1.5 baths,3,4,3,5,1,1,$198.00 ,114,4.71,f,June
5822,0,,t,t,t,28806,Entire guest suite,Entire home/apt,3,1 bath,1,4,5,5,0,1,$130.00 ,57,4.93,f,July
5823,0,within a few hours,f,t,f,28806,Entire guesthouse,Entire home/apt,2,1 bath,,1,5,5,0,1,$55.00 ,175,4.73,f,July
5824,1,within an hour,t,t,t,28805,Entire cabin,Entire home/apt,10,4 baths,4,7,5,5,0,1,$703.00 ,39,4.95,t,August
5825,1,,t,t,t,28806,Entire residential home,Entire home/apt,5,2 baths,2,2,5,5,1,1,$108.00 ,136,4.89,t,September
5826,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,6,3 baths,3,3,5,5,0,1,$292.00 ,28,4.71,t,June
5827,1,within an hour,t,t,t,28704,Private room in townhouse,Private room,3,1 private bath,1,1,5,5,1,1,$55.00 ,147,4.97,t,June
5828,1,within a few hours,t,t,t,28801,Private room in guest suite,Private room,4,1 shared bath,2,2,5,3,0,1,$232.00 ,26,5,f,July
5829,1,within an hour,f,t,t,28803,Private room in house,Private room,6,1 bath,1,3,4,2,1,1,$90.00 ,117,4.9,f,July
5830,1,,t,t,t,28805,Private room in residential home,Private room,2,1 private bath,1,1,5,3,1,1,$86.00 ,161,4.95,f,August
5831,1,within an hour,f,t,t,28805,Entire house,Entire home/apt,4,1.5 baths,2,2,5,5,1,1,$122.00 ,8,4.5,t,June
5832,0,,f,t,t,28806,Entire residential home,Entire home/apt,9,2 baths,4,6,5,5,1,1,$110.00 ,3,5,f,September
5833,1,within a day,t,t,t,28801,Private room in bed and breakfast,Private room,2,1 bath,1,1,5,3,1,1,$202.00 ,0,,f,June
5834,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,4,1 bath,1,1,5,4,1,1,$85.00 ,246,4.87,t,August
5835,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,3,0,1,$104.00 ,82,5,t,September
5836,1,within an hour,t,t,t,28803,Entire apartment,Entire home/apt,2,1 bath,1,1,5,3,1,1,$97.00 ,306,4.98,f,July
5837,1,within a few hours,f,t,f,28806,Entire cottage,Entire home/apt,8,2 baths,4,4,5,5,0,1,$199.00 ,70,4.72,f,September
5838,1,within an hour,f,t,t,28803,Entire house,Entire home/apt,8,2 baths,4,5,4,1,0,1,$286.00 ,3,5,f,June
5839,1,within an hour,t,t,f,28806,Private room in treehouse,Private room,2,1 private bath,1,0,2,0,0,1,$28.00 ,91,4.8,t,September
5840,0,,t,t,f,28704,Entire residential home,Entire home/apt,6,2 baths,4,4,5,5,1,1,$97.00 ,19,5,f,August
5841,1,within an hour,t,t,t,28801,Private room in bed and breakfast,Private room,3,1 private bath,1,2,5,0,1,1,$176.00 ,8,4.88,t,June
5842,0,within an hour,t,t,t,28805,Camper/RV,Entire home/apt,2,1 bath,1,2,2,4,0,1,$69.00 ,60,4.85,f,July
5843,0,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,3,1 bath,,2,5,3,0,1,$40.00 ,206,4.83,t,July
5844,0,within an hour,t,t,t,28715,Entire guesthouse,Entire home/apt,4,1 bath,2,2,5,3,0,0,$110.00 ,15,5,f,July
5845,0,within an hour,t,t,t,28704,Entire house,Entire home/apt,8,2 baths,4,5,5,5,1,1,$350.00 ,15,4.93,t,June
5846,1,within an hour,t,t,t,28801,Private room in house,Private room,2,1 private bath,1,1,4,1,1,1,$97.00 ,791,4.85,t,July
5847,1,within an hour,t,t,t,28803,Entire house,Entire home/apt,14,2 baths,3,9,5,5,1,1,$289.00 ,183,4.94,t,June
5848,1,within an hour,f,t,t,28801,Private room in house,Private room,4,1 private bath,1,2,5,3,1,1,$100.00 ,10,4.8,t,July
5849,1,within an hour,t,t,t,28804,Entire house,Entire home/apt,8,3 baths,3,3,5,5,1,1,$329.00 ,14,4.75,t,June
5850,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,6,2.5 baths,3,3,5,5,1,1,$273.00 ,347,4.97,t,September
5851,0,,t,t,f,28804,Entire residential home,Entire home/apt,6,2 baths,2,2,5,4,0,1,$250.00 ,92,4.95,f,August
5852,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,6,2 baths,2,2,5,5,1,1,$202.00 ,290,4.83,f,August
5853,0,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,2,1 bath,1,1,5,5,1,1,$103.00 ,103,5,t,September
5854,0,within an hour,t,t,t,28806,Entire house,Entire home/apt,8,2.5 baths,3,4,5,5,1,1,$316.00 ,47,5,f,June
5855,1,within an hour,t,t,f,28732,Private room in house,Private room,3,1 private bath,1,1,5,2,0,1,$43.00 ,141,4.96,t,June
5856,0,within a few hours,f,t,t,28803,Entire guest suite,Entire home/apt,4,1 bath,2,2,4,1,1,1,$100.00 ,0,,f,July
5857,0,within an hour,t,t,t,28804,Treehouse,Entire home/apt,4,1 bath,1,2,5,4,1,1,$289.00 ,109,4.99,t,September
5858,0,within an hour,t,t,t,28806,Entire guesthouse,Entire home/apt,4,1 bath,1,2,5,4,0,1,$98.00 ,33,4.94,f,September
5859,1,within an hour,t,t,t,28704,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,4,1,1,$95.00 ,13,4.62,f,August
5860,0,within a day,f,t,f,28801,Entire loft,Entire home/apt,2,1 bath,,1,5,2,0,1,$74.00 ,32,4.97,f,September
5861,0,,f,t,t,28805,Entire cottage,Entire home/apt,3,1 bath,1,3,5,5,1,1,$100.00 ,0,,t,June
5862,1,within an hour,t,t,f,28805,Entire apartment,Entire home/apt,6,1 bath,1,2,5,4,1,1,$131.00 ,39,4.95,t,July
5863,1,within an hour,t,t,t,28806,Shared room in hostel,Shared room,1,2.5 shared baths,1,1,5,5,1,1,$33.00 ,89,4.71,t,June
5864,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,3,0,1,$81.00 ,9,4.89,f,July
5865,0,within an hour,t,t,t,28805,Camper/RV,Entire home/apt,2,1 bath,1,2,2,4,0,1,$63.00 ,61,4.85,f,August
5866,1,within a few hours,t,t,t,28732,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,3,1,1,$102.00 ,175,4.97,t,July
5867,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,6,2 baths,3,3,5,4,1,1,$238.00 ,12,4.75,t,September
5868,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,6,2.5 baths,4,4,5,5,1,1,$179.00 ,50,4.96,t,September
5869,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,6,2 baths,2,2,5,5,1,1,$183.00 ,297,4.84,f,September
5870,1,within an hour,t,t,t,28806,Private room in house,Private room,2,1 shared bath,1,1,5,1,1,1,$117.00 ,9,4.89,f,July
5871,0,within an hour,f,t,f,28801,Entire residential home,Entire home/apt,4,2 baths,2,2,5,5,1,1,$82.00 ,0,,t,September
5872,0,within an hour,f,t,t,28806,Private room in house,Private room,2,1 private bath,1,1,5,3,0,1,$83.00 ,164,4.73,t,July
5873,0,within an hour,t,t,t,28805,Entire rental unit,Entire home/apt,2,1 bath,,1,4,1,0,1,$106.00 ,524,4.87,t,September
5874,0,,t,t,f,28806,Entire residential home,Entire home/apt,6,1.5 baths,2,2,5,5,0,1,$275.00 ,19,5,f,August
5875,0,,t,t,t,28806,Entire bungalow,Entire home/apt,2,1 bath,1,1,5,2,1,1,$138.00 ,59,4.92,f,June
5876,0,,f,t,t,28806,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,5,1,1,$180.00 ,234,4.93,f,June
5877,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,2,1.5 baths,1,1,4,1,0,1,$159.00 ,95,4.87,t,August
5878,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,0,1,$60.00 ,19,4.79,f,June
5879,0,,t,t,f,28732,Entire guest suite,Entire home/apt,4,1 bath,2,3,5,5,1,1,$129.00 ,20,4.95,f,September
5880,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,6,2 baths,3,3,5,5,1,1,$247.00 ,3,5,f,July
5881,1,within an hour,t,t,t,28801,Private room in house,Private room,2,1 private bath,1,1,5,5,1,1,$145.00 ,277,4.98,f,June
5882,0,,t,t,t,28801,Private room in residential home,Private room,5,1.5 baths,2,2,4,1,0,1,$95.00 ,181,4.99,f,September
5883,0,within an hour,t,t,t,28803,Entire house,Entire home/apt,8,3 baths,4,5,5,5,1,1,$313.00 ,41,4.9,t,July
5884,0,,,,,28805,Entire guest suite,Entire home/apt,2,1 bath,,2,5,3,0,0,$303.00 ,0,,t,August
5885,1,within an hour,t,t,t,28801,Entire house,Entire home/apt,5,2 baths,2,2,5,2,1,1,$236.00 ,157,4.87,t,July
5886,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,6,2 baths,3,3,5,5,1,1,$149.00 ,156,4.71,t,July
5887,0,within an hour,f,t,f,28704,Entire guest suite,Entire home/apt,2,1 bath,1,1,4,1,0,1,$125.00 ,6,4.67,t,September
5888,0,within an hour,f,t,t,28803,Entire residential home,Entire home/apt,6,2 baths,3,3,5,5,1,1,$95.00 ,1,5,t,August
5889,0,within a few hours,f,t,t,28801,Private room in house,Private room,2,1 bath,1,1,4,0,0,1,$70.00 ,39,4.89,f,July
5890,0,within an hour,t,t,t,28806,Entire house,Entire home/apt,4,1 bath,2,2,5,5,1,1,$120.00 ,2,5,t,July
5891,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,3,1 bath,1,1,5,3,1,1,$78.00 ,197,4.95,f,July
5892,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,5,1,1,$95.00 ,35,4.97,t,August
5893,1,,t,t,t,28704,Entire guesthouse,Entire home/apt,4,1 bath,1,1,4,1,0,1,$88.00 ,177,4.99,t,September
5894,0,within a few hours,t,t,t,28806,Entire guest suite,Entire home/apt,6,2 baths,3,7,5,5,1,1,$296.00 ,29,4.86,f,June
5895,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,6,2 baths,2,2,5,5,1,1,$146.00 ,65,4.97,t,August
5896,1,within an hour,f,t,t,28806,Entire condominium (condo),Entire home/apt,2,1 bath,1,1,5,5,1,1,$109.00 ,67,4.67,t,September
5897,0,within a day,f,t,t,28806,Entire cottage,Entire home/apt,4,2.5 baths,3,3,5,0,0,1,$149.00 ,0,,f,August
5898,0,within a few hours,t,t,f,28805,Entire guesthouse,Entire home/apt,2,1 bath,1,0,5,4,1,1,$135.00 ,83,4.92,f,June
5899,0,within a day,t,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,2,5,5,1,1,$63.00 ,6,5,f,June
5900,0,within a few hours,t,t,t,28804,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,5,1,1,$159.00 ,82,4.82,f,July
5901,1,within an hour,t,t,t,28704,Private room in townhouse,Private room,3,1 private bath,1,1,5,5,1,1,$55.00 ,147,4.97,t,July
5902,0,within a few hours,f,t,t,28805,Entire guest suite,Entire home/apt,2,1 bath,1,2,5,2,1,1,$105.00 ,12,5,f,August
5903,1,within an hour,f,t,t,28805,Entire house,Entire home/apt,6,3 baths,1,1,5,4,1,1,$250.00 ,44,4.75,t,July
5904,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,6,2 baths,2,3,5,5,0,1,$481.00 ,12,4.83,t,September
5905,1,,t,t,t,28806,Entire guesthouse,Entire home/apt,3,1 bath,1,1,5,4,1,1,$122.00 ,109,4.94,f,July
5906,0,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,2,5,3,1,1,$67.00 ,117,4.97,t,June
5907,0,within an hour,t,t,f,28732,Entire rental unit,Entire home/apt,4,1.5 baths,1,2,5,5,0,1,$88.00 ,209,4.95,f,August
5908,1,within an hour,t,t,t,28801,Entire apartment,Entire home/apt,5,1 bath,2,3,5,5,0,1,$153.00 ,450,4.82,f,July
5909,1,,t,t,t,28801,Private room in bed and breakfast,Private room,3,1 bath,1,1,5,1,0,1,$189.00 ,2,5,t,September
5910,1,within a few hours,t,t,t,28704,Entire residential home,Entire home/apt,10,2.5 baths,4,4,4,0,0,1,$410.00 ,7,5,f,August
5911,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,6,1 bath,2,3,5,5,1,1,$129.00 ,104,4.98,t,September
5912,0,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$55.00 ,93,4.9,t,July
5913,1,within an hour,t,t,t,28806,Entire cottage,Entire home/apt,16,6 baths,6,11,5,5,1,1,$875.00 ,2,5,f,June
5914,0,,,,,28805,Private room in bed and breakfast,Private room,2,1 private bath,1,1,2,0,0,0,"$1,886.00 ",0,,t,August
5915,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,2,1 bath,1,1,5,5,1,1,$295.00 ,13,4.92,t,August
5916,0,,t,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$96.00 ,142,4.94,t,June
5917,0,within an hour,t,t,f,28805,Entire house,Entire home/apt,4,1 bath,1,2,5,4,1,1,$111.00 ,36,4.94,t,June
5918,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,4,1 bath,1,2,4,4,0,1,$224.00 ,73,4.77,t,August
5919,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,6,2 baths,3,5,4,1,0,1,$263.00 ,147,4.97,f,September
5920,1,within an hour,t,t,t,28803,Private room in house,Private room,3,1 shared bath,1,1,5,5,1,1,$90.00 ,11,5,t,July
5921,0,,f,t,t,28805,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,3,0,1,$49.00 ,179,4.87,t,August
5922,1,,f,t,t,28804,Entire house,Entire home/apt,4,1 bath,2,2,5,5,0,1,$95.00 ,0,,t,June
5923,1,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,6,3 baths,3,3,5,5,1,1,$425.00 ,77,4.97,t,August
5924,1,within a few hours,t,t,t,28801,Private room in rental unit,Private room,1,2 shared baths,1,1,5,1,1,1,$52.00 ,98,4.9,f,August
5925,1,within a few hours,t,t,f,28715,Entire rental unit,Entire home/apt,4,2 baths,2,2,5,5,0,1,$130.00 ,3,4.67,f,September
5926,1,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,4,1 bath,,1,3,5,1,1,$180.00 ,76,4.89,f,July
5927,1,within an hour,t,t,t,28804,Entire rental unit,Entire home/apt,2,1 bath,1,1,5,5,0,1,$71.00 ,51,4.73,t,August
5928,0,within an hour,t,t,t,28803,Entire house,Entire home/apt,4,1 bath,2,2,4,4,0,1,$201.00 ,10,5,t,July
5929,0,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,2,1 bath,1,1,5,3,0,1,$130.00 ,120,4.91,f,September
5930,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,6,2 baths,2,3,4,4,0,1,$352.00 ,36,4.81,t,July
5931,1,within a few hours,t,t,t,28806,Entire guest suite,Entire home/apt,5,1 bath,2,3,5,1,1,1,$129.00 ,512,4.93,f,September
5932,0,within an hour,t,t,t,28803,Private room in house,Private room,2,1 shared bath,1,1,5,2,1,1,$33.00 ,140,4.86,t,July
5933,0,within an hour,t,t,t,28804,Entire bungalow,Entire home/apt,4,1 bath,2,2,5,5,1,1,$160.00 ,157,4.99,f,August
5934,0,,t,t,t,28805,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,2,0,1,$85.00 ,76,4.96,f,June
5935,0,within an hour,f,t,t,28806,Entire house,Entire home/apt,6,2 baths,3,3,5,0,0,1,$104.00 ,6,5,t,June
5936,0,,t,t,f,28806,Entire cabin,Entire home/apt,6,2 baths,2,3,5,5,1,1,$250.00 ,51,4.84,t,July
5937,0,within an hour,f,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,5,0,1,$84.00 ,2,4.5,f,July
5938,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,4,2 baths,3,3,5,5,1,1,$225.00 ,44,4.98,f,July
5939,0,within an hour,t,t,t,28806,Entire house,Entire home/apt,4,1 bath,2,2,5,5,1,1,$185.00 ,20,4.9,t,June
5940,0,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,3,1 bath,1,2,5,4,1,1,$113.00 ,169,4.9,t,September
5941,1,within an hour,t,t,t,28801,Entire guest suite,Entire home/apt,5,1 bath,2,2,5,3,1,1,$203.00 ,114,4.98,f,July
5942,0,within an hour,t,t,t,28803,Entire cabin,Entire home/apt,4,2 baths,2,2,5,5,1,1,$87.00 ,107,4.89,t,September
5943,1,within a few hours,t,t,f,28704,Entire guesthouse,Entire home/apt,4,1 bath,1,2,5,3,0,1,$60.00 ,97,4.95,f,August
5944,0,within a few hours,t,t,t,28806,Entire guest suite,Entire home/apt,6,2 baths,3,7,5,5,1,1,$296.00 ,29,4.86,f,July
5945,1,within an hour,t,t,t,28803,Private room in bungalow,Private room,2,1 shared bath,1,1,5,5,1,1,$45.00 ,93,4.96,f,July
5946,1,within an hour,t,t,t,28806,Entire cottage,Entire home/apt,7,1 bath,2,2,5,5,1,1,$236.00 ,187,4.93,t,June
5947,1,within an hour,f,t,f,28801,Entire residential home,Entire home/apt,2,1 bath,1,1,5,2,1,1,$94.00 ,41,4.66,t,September
5948,0,within an hour,t,t,t,28804,Entire apartment,Entire home/apt,5,1 bath,2,2,5,5,1,1,$199.00 ,23,4.87,f,June
5949,1,within an hour,t,t,t,28801,Entire loft,Entire home/apt,4,2 baths,2,2,5,5,1,1,$287.00 ,12,4.5,t,August
5950,0,within a few hours,f,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,2,1,5,4,1,1,$106.00 ,9,5,f,September
5951,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,4,1 bath,1,2,5,3,1,1,$134.00 ,58,4.97,t,August
5952,0,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,2,1 bath,1,0,5,5,1,1,$56.00 ,13,5,f,August
5953,1,within an hour,t,t,t,28805,Entire cabin,Entire home/apt,4,2 baths,2,3,5,5,1,1,$261.00 ,28,4.96,t,June
